route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
50,1,50_09_30,,,,,shp_3_24,0,0
50,1,50_10_10,,,,,shp_3_24,0,0
50,1,50_14_10,,,,,shp_3_24,0,0
50,1,50_15_50,,,,,shp_3_24,0,0
50,1,50_17_10,,,,,shp_3_24,0,0
50,1,50_18_10,,,,,shp_3_24,0,0
50,1,50_19_25,,,,,shp_3_24,0,0
50,1,50_20_30,,,,,shp_3_24,0,0
51,1,51_06_20,,,,,shp_3_29,0,0
51,1,51_06_50,,,,,shp_3_29,0,0
51,1,51_08_10,,,,,shp_3_29,0,0
51,1,51_09_10,,,,,shp_3_29,0,0
51,1,51_12_50,,,,,shp_3_29,0,0
51,1,51_13_25,,,,,shp_3_29,0,0
51,1,51_16_00,,,,,shp_3_29,0,0
51,1,51_17_00,,,,,shp_3_29,0,0
51,1,51_18_20,,,,,shp_3_29,0,0
51,1,51_19_20,,,,,shp_3_29,0,0
52,1,52_07_00,,,,,shp_3_30,0,0
52,1,52_08_10,,,,,shp_3_30,0,0
52,1,52_09_20,,,,,shp_3_30,0,0
52,1,52_10_30,,,,,shp_3_30,0,0
52,1,52_11_40,,,,,shp_3_30,0,0
52,1,52_12_50,,,,,shp_3_30,0,0
52,1,52_14_20,,,,,shp_3_30,0,0
52,1,52_15_30,,,,,shp_3_30,0,0
52,1,52_16_40,,,,,shp_3_30,0,0
52,1,52_17_50,,,,,shp_3_30,0,0
52,1,52_19_00,,,,,shp_3_30,0,0
52,1,52_20_10,,,,,shp_3_30,0,0
53,1,53_07_00,,,,,shp_3_105,0,0
53,1,53_08_10,,,,,shp_3_105,0,0
53,1,53_09_20,,,,,shp_3_105,0,0
53,1,53_10_30,,,,,shp_3_105,0,0
53,1,53_11_40,,,,,shp_3_105,0,0
53,1,53_12_50,,,,,shp_3_105,0,0
53,1,53_14_00,,,,,shp_3_105,0,0
53,1,53_15_30,,,,,shp_3_105,0,0
53,1,53_16_40,,,,,shp_3_105,0,0
53,1,53_17_50,,,,,shp_3_105,0,0
53,1,53_18_30,,,,,shp_3_105,0,0
53,1,53_19_00,,,,,shp_3_105,0,0
53,1,53_20_10,,,,,shp_3_105,0,0
54,1,54_07_05,,,,,shp_3_15,0,0
54,1,54_07_55,,,,,shp_3_15,0,0
54,1,54_08_20,,,,,shp_3_15,0,0
54,1,54_08_50,,,,,shp_3_15,0,0
54,1,54_09_50,,,,,shp_3_15,0,0
54,1,54_10_20,,,,,shp_3_15,0,0
54,1,54_10_50,,,,,shp_3_15,0,0
54,1,54_11_55,,,,,shp_3_15,0,0
54,1,54_12_20,,,,,shp_3_15,0,0
54,1,54_13_05,,,,,shp_3_15,0,0
54,1,54_14_10,,,,,shp_3_15,0,0
54,1,54_14_30,,,,,shp_3_15,0,0
54,1,54_16_30,,,,,shp_3_15,0,0
54,1,54_17_40,,,,,shp_3_15,0,0
54,1,54_18_10,,,,,shp_3_15,0,0
54,1,54_18_35,,,,,shp_3_15,0,0
54,1,54_19_35,,,,,shp_3_15,0,0
54,1,54_20_10,,,,,shp_3_15,0,0
54,1,54_20_30,,,,,shp_3_15,0,0
55,1,55_06_15,,,,,shp_3_108,0,0
55,1,55_06_45,,,,,shp_3_108,0,0
55,1,55_07_00,,,,,shp_3_108,0,0
55,1,55_07_55,,,,,shp_3_108,0,0
55,1,55_08_55,,,,,shp_3_108,0,0
55,1,55_09_15,,,,,shp_3_108,0,0
55,1,55_09_50,,,,,shp_3_108,0,0
55,1,55_10_55,,,,,shp_3_108,0,0
55,1,55_11_20,,,,,shp_3_108,0,0
55,1,55_11_50,,,,,shp_3_108,0,0
55,1,55_13_10,,,,,shp_3_108,0,0
55,1,55_13_20,,,,,shp_3_108,0,0
55,1,55_15_20,,,,,shp_3_108,0,0
55,1,55_16_30,,,,,shp_3_108,0,0
55,1,55_17_00,,,,,shp_3_108,0,0
55,1,55_17_40,,,,,shp_3_108,0,0
55,1,55_18_35,,,,,shp_3_108,0,0
55,1,55_19_10,,,,,shp_3_108,0,0
55,1,55_19_35,,,,,shp_3_108,0,0
56,1,56_07_15,,,,,shp_3_87,0,0
56,1,56_08_35,,,,,shp_3_87,0,0
56,1,56_09_55,,,,,shp_3_87,0,0
56,1,56_11_15,,,,,shp_3_87,0,0
56,1,56_12_55,,,,,shp_3_87,0,0
56,1,56_14_30,,,,,shp_3_87,0,0
56,1,56_16_05,,,,,shp_3_87,0,0
56,1,56_17_40,,,,,shp_3_87,0,0
56,1,56_18_50,,,,,shp_3_87,0,0
57,1,57_07_00,,,,,shp_3_83,0,0
57,1,57_08_35,,,,,shp_3_83,0,0
57,1,57_09_55,,,,,shp_3_83,0,0
57,1,57_11_20,,,,,shp_3_83,0,0
57,1,57_12_55,,,,,shp_3_83,0,0
57,1,57_14_30,,,,,shp_3_83,0,0
57,1,57_16_05,,,,,shp_3_83,0,0
57,1,57_17_30,,,,,shp_3_83,0,0
57,1,57_18_55,,,,,shp_3_83,0,0
58,1,58_06_45,,,,,shp_3_122,0,0
58,1,58_07_35,,,,,shp_3_122,0,0
58,1,58_08_50,,,,,shp_3_122,0,0
58,1,58_09_42,,,,,shp_3_122,0,0
58,1,58_10_30,,,,,shp_3_122,0,0
58,1,58_12_12,,,,,shp_3_122,0,0
58,1,58_13_35,,,,,shp_3_122,0,0
58,1,58_14_07,,,,,shp_3_122,0,0
58,1,58_15_20,,,,,shp_3_122,0,0
58,1,58_16_10,,,,,shp_3_122,0,0
58,1,58_17_20,,,,,shp_3_122,0,0
58,1,58_18_17,,,,,shp_3_122,0,0
58,1,58_23_40,,,,,shp_3_122,0,0
59,1,59_06_30,,,,,shp_3_110,0,0
59,1,59_07_40,,,,,shp_3_110,0,0
59,1,59_08_50,,,,,shp_3_110,0,0
59,1,59_09_40,,,,,shp_3_110,0,0
59,1,59_10_50,,,,,shp_3_110,0,0
59,1,59_12_45,,,,,shp_3_110,0,0
59,1,59_13_00,,,,,shp_3_110,0,0
59,1,59_14_25,,,,,shp_3_110,0,0
59,1,59_15_10,,,,,shp_3_110,0,0
59,1,59_16_27,,,,,shp_3_110,0,0
59,1,59_17_10,,,,,shp_3_110,0,0
59,1,59_18_25,,,,,shp_3_110,0,0
59,1,59_23_25,,,,,shp_3_110,0,0
5,1,5_08_20,,,,,shp_3_111,0,0
5,1,5_09_35,,,,,shp_3_111,0,0
5,1,5_14_55,,,,,shp_3_111,0,0
5,1,5_17_25,,,,,shp_3_111,0,0
5,1,5_18_05,,,,,shp_3_111,0,0
5,1,5_19_55,,,,,shp_3_111,0,0
60,1,60_07_00,,,,,shp_3_109,0,0
60,1,60_09_30,,,,,shp_3_109,0,0
60,1,60_10_30,,,,,shp_3_109,0,0
60,1,60_11_30,,,,,shp_3_109,0,0
60,1,60_12_30,,,,,shp_3_109,0,0
60,1,60_14_00,,,,,shp_3_109,0,0
60,1,60_15_20,,,,,shp_3_109,0,0
60,1,60_16_50,,,,,shp_3_109,0,0
60,1,60_17_50,,,,,shp_3_109,0,0
60,1,60_18_50,,,,,shp_3_109,0,0
60,1,60_20_30,,,,,shp_3_109,0,0
61,1,61_07_10,,,,,shp_3_167,0,0
61,1,61_09_30,,,,,shp_3_167,0,0
61,1,61_10_30,,,,,shp_3_167,0,0
61,1,61_11_30,,,,,shp_3_167,0,0
61,1,61_12_30,,,,,shp_3_167,0,0
61,1,61_14_00,,,,,shp_3_167,0,0
61,1,61_15_20,,,,,shp_3_167,0,0
61,1,61_16_50,,,,,shp_3_167,0,0
61,1,61_17_50,,,,,shp_3_167,0,0
61,1,61_18_50,,,,,shp_3_167,0,0
61,1,61_19_50,,,,,shp_3_167,0,0
61,1,61_20_30,,,,,shp_3_167,0,0
62,1,62_07_00,,,,,shp_3_60,0,0
62,1,62_07_55,,,,,shp_3_60,0,0
62,1,62_08_40,,,,,shp_3_60,0,0
62,1,62_09_45,,,,,shp_3_60,0,0
62,1,62_10_40,,,,,shp_3_60,0,0
62,1,62_11_40,,,,,shp_3_60,0,0
62,1,62_12_35,,,,,shp_3_60,0,0
62,1,62_13_55,,,,,shp_3_60,0,0
62,1,62_15_45,,,,,shp_3_60,0,0
62,1,62_16_35,,,,,shp_3_60,0,0
62,1,62_17_30,,,,,shp_3_60,0,0
62,1,62_18_25,,,,,shp_3_60,0,0
62,1,62_19_25,,,,,shp_3_60,0,0
62,1,62_20_15,,,,,shp_3_60,0,0
62,1,62_21_05,,,,,shp_3_60,0,0
63,1,63_07_05,,,,,shp_3_51,0,0
63,1,63_07_50,,,,,shp_3_51,0,0
63,1,63_08_40,,,,,shp_3_51,0,0
63,1,63_09_40,,,,,shp_3_51,0,0
63,1,63_10_40,,,,,shp_3_51,0,0
63,1,63_11_40,,,,,shp_3_51,0,0
63,1,63_16_35,,,,,shp_3_51,0,0
63,1,63_17_30,,,,,shp_3_51,0,0
63,1,63_18_20,,,,,shp_3_51,0,0
63,1,63_19_20,,,,,shp_3_51,0,0
63,1,63_20_20,,,,,shp_3_51,0,0
63,1,63_21_05,,,,,shp_3_51,0,0
64,1,64_00_40,,,,,shp_3_14,0,0
64,1,64_07_10,,,,,shp_3_14,0,0
64,1,64_08_05,,,,,shp_3_14,0,0
64,1,64_08_20,,,,,shp_3_14,0,0
64,1,64_09_20,,,,,shp_3_14,0,0
64,1,64_10_30,,,,,shp_3_14,0,0
64,1,64_11_05,,,,,shp_3_14,0,0
64,1,64_11_30,,,,,shp_3_14,0,0
64,1,64_13_15,,,,,shp_3_14,0,0
64,1,64_13_40,,,,,shp_3_14,0,0
64,1,64_15_25,,,,,shp_3_14,0,0
64,1,64_15_30,,,,,shp_3_14,0,0
64,1,64_16_45,,,,,shp_3_14,0,0
64,1,64_17_40,,,,,shp_3_14,0,0
64,1,64_18_05,,,,,shp_3_14,0,0
64,1,64_18_55,,,,,shp_3_14,0,0
64,1,64_19_50,,,,,shp_3_14,0,0
64,1,64_20_15,,,,,shp_3_14,0,0
65,1,65_07_00,,,,,shp_3_86,0,0
65,1,65_07_15,,,,,shp_3_86,0,0
65,1,65_08_15,,,,,shp_3_86,0,0
65,1,65_09_25,,,,,shp_3_86,0,0
65,1,65_10_00,,,,,shp_3_86,0,0
65,1,65_10_25,,,,,shp_3_86,0,0
65,1,65_11_35,,,,,shp_3_86,0,0
65,1,65_12_10,,,,,shp_3_86,0,0
65,1,65_12_35,,,,,shp_3_86,0,0
65,1,65_13_45,,,,,shp_3_86,0,0
65,1,65_14_20,,,,,shp_3_86,0,0
65,1,65_15_50,,,,,shp_3_86,0,0
65,1,65_16_35,,,,,shp_3_86,0,0
65,1,65_17_00,,,,,shp_3_86,0,0
65,1,65_18_00,,,,,shp_3_86,0,0
65,1,65_18_45,,,,,shp_3_86,0,0
65,1,65_19_10,,,,,shp_3_86,0,0
65,1,65_20_10,,,,,shp_3_86,0,0
66,1,66_06_50,,,,,shp_3_132,0,0
66,1,66_08_20,,,,,shp_3_132,0,0
66,1,66_09_20,,,,,shp_3_132,0,0
66,1,66_10_30,,,,,shp_3_132,0,0
66,1,66_11_45,,,,,shp_3_132,0,0
66,1,66_12_30,,,,,shp_3_132,0,0
66,1,66_14_05,,,,,shp_3_132,0,0
66,1,66_15_10,,,,,shp_3_132,0,0
66,1,66_16_50,,,,,shp_3_132,0,0
66,1,66_18_10,,,,,shp_3_132,0,0
66,1,66_19_00,,,,,shp_3_132,0,0
67,1,67_07_15,,,,,shp_3_143,0,0
67,1,67_08_30,,,,,shp_3_143,0,0
67,1,67_09_20,,,,,shp_3_143,0,0
67,1,67_10_30,,,,,shp_3_143,0,0
67,1,67_11_30,,,,,shp_3_143,0,0
67,1,67_12_45,,,,,shp_3_143,0,0
67,1,67_13_50,,,,,shp_3_143,0,0
67,1,67_15_35,,,,,shp_3_143,0,0
67,1,67_16_12,,,,,shp_3_143,0,0
67,1,67_17_50,,,,,shp_3_143,0,0
68,1,68_11_35,,,,,shp_3_16,0,0
68,1,68_13_05,,,,,shp_3_16,0,0
68,1,68_19_30,,,,,shp_3_16,0,0
68,1,68_19_55,,,,,shp_3_16,0,0
69,1,69_06_30,,,,,shp_3_113,0,0
69,1,69_08_54,,,,,shp_3_113,0,0
69,1,69_10_15,,,,,shp_3_113,0,0
69,1,69_11_40,,,,,shp_3_113,0,0
69,1,69_12_55,,,,,shp_3_113,0,0
69,1,69_14_30,,,,,shp_3_113,0,0
69,1,69_16_43,,,,,shp_3_113,0,0
69,1,69_18_15,,,,,shp_3_113,0,0
6,1,6_00_05,,,,,shp_3_69,0,0
6,1,6_07_05,,,,,shp_3_69,0,0
6,1,6_08_20,,,,,shp_3_69,0,0
6,1,6_09_35,,,,,shp_3_69,0,0
6,1,6_13_30,,,,,shp_3_69,0,0
6,1,6_14_20,,,,,shp_3_69,0,0
6,1,6_16_50,,,,,shp_3_69,0,0
6,1,6_18_40,,,,,shp_3_69,0,0
6,1,6_20_00,,,,,shp_3_69,0,0
6,1,6_21_10,,,,,shp_3_69,0,0
70,1,70_06_50,,,,,shp_3_67,0,0
70,1,70_07_10,,,,,shp_3_67,0,0
70,1,70_09_10,,,,,shp_3_67,0,0
70,1,70_09_40,,,,,shp_3_67,0,0
70,1,70_11_40,,,,,shp_3_67,0,0
70,1,70_12_30,,,,,shp_3_67,0,0
70,1,70_15_10,,,,,shp_3_67,0,0
70,1,70_16_00,,,,,shp_3_67,0,0
70,1,70_17_40,,,,,shp_3_67,0,0
70,1,70_18_10,,,,,shp_3_67,0,0
71,1,71_08_00,,,,,shp_3_144,0,0
71,1,71_08_30,,,,,shp_3_144,0,0
71,1,71_10_22,,,,,shp_3_144,0,0
71,1,71_11_25,,,,,shp_3_144,0,0
71,1,71_14_05,,,,,shp_3_144,0,0
71,1,71_14_08,,,,,shp_3_144,0,0
71,1,71_16_30,,,,,shp_3_144,0,0
71,1,71_17_10,,,,,shp_3_144,0,0
72,1,72_07_20,,,,,shp_3_117,0,0
72,1,72_07_40,,,,,shp_3_117,0,0
72,1,72_08_50,,,,,shp_3_117,0,0
72,1,72_09_40,,,,,shp_3_117,0,0
72,1,72_10_40,,,,,shp_3_117,0,0
72,1,72_11_35,,,,,shp_3_117,0,0
72,1,72_12_40,,,,,shp_3_117,0,0
72,1,72_13_43,,,,,shp_3_117,0,0
72,1,72_14_55,,,,,shp_3_117,0,0
72,1,72_15_55,,,,,shp_3_117,0,0
72,1,72_17_00,,,,,shp_3_117,0,0
72,1,72_19_10,,,,,shp_3_117,0,0
73,1,73_06_25,,,,,shp_3_61,0,0
73,1,73_06_35,,,,,shp_3_61,0,0
73,1,73_08_00,,,,,shp_3_61,0,0
73,1,73_08_40,,,,,shp_3_61,0,0
73,1,73_09_40,,,,,shp_3_61,0,0
73,1,73_10_40,,,,,shp_3_61,0,0
73,1,73_11_40,,,,,shp_3_61,0,0
73,1,73_12_50,,,,,shp_3_61,0,0
73,1,73_13_40,,,,,shp_3_61,0,0
73,1,73_15_00,,,,,shp_3_61,0,0
73,1,73_16_00,,,,,shp_3_61,0,0
73,1,73_17_00,,,,,shp_3_61,0,0
73,1,73_17_55,,,,,shp_3_61,0,0
74,1,74_07_40,,,,,shp_3_34,0,0
74,1,74_08_55,,,,,shp_3_34,0,0
74,1,74_10_25,,,,,shp_3_34,0,0
74,1,74_12_00,,,,,shp_3_34,0,0
74,1,74_13_55,,,,,shp_3_34,0,0
74,1,74_15_45,,,,,shp_3_34,0,0
74,1,74_17_40,,,,,shp_3_34,0,0
74,1,74_19_20,,,,,shp_3_34,0,0
75,1,75_06_30,,,,,shp_3_13,0,0
75,1,75_07_20,,,,,shp_3_13,0,0
75,1,75_08_50,,,,,shp_3_13,0,0
75,1,75_10_20,,,,,shp_3_13,0,0
75,1,75_11_57,,,,,shp_3_13,0,0
75,1,75_14_00,,,,,shp_3_13,0,0
75,1,75_15_35,,,,,shp_3_13,0,0
75,1,75_17_25,,,,,shp_3_13,0,0
76,1,76_07_00,,,,,shp_3_100,0,0
76,1,76_08_20,,,,,shp_3_100,0,0
76,1,76_10_30,,,,,shp_3_100,0,0
76,1,76_11_25,,,,,shp_3_100,0,0
76,1,76_13_30,,,,,shp_3_100,0,0
76,1,76_13_40,,,,,shp_3_100,0,0
76,1,76_15_35,,,,,shp_3_100,0,0
76,1,76_16_15,,,,,shp_3_100,0,0
76,1,76_18_20,,,,,shp_3_100,0,0
76,1,76_19_10,,,,,shp_3_100,0,0
77,1,77_06_50,,,,,shp_3_39,0,0
77,1,77_08_30,,,,,shp_3_39,0,0
77,1,77_09_45,,,,,shp_3_39,0,0
77,1,77_12_15,,,,,shp_3_39,0,0
77,1,77_14_40,,,,,shp_3_39,0,0
77,1,77_16_45,,,,,shp_3_39,0,0
77,1,77_17_40,,,,,shp_3_39,0,0
77,1,77_19_45,,,,,shp_3_39,0,0
78,1,78_06_40,,,,,shp_3_102,0,0
78,1,78_08_25,,,,,shp_3_102,0,0
78,1,78_10_00,,,,,shp_3_102,0,0
78,1,78_11_45,,,,,shp_3_102,0,0
78,1,78_13_20,,,,,shp_3_102,0,0
78,1,78_15_05,,,,,shp_3_102,0,0
78,1,78_16_40,,,,,shp_3_102,0,0
78,1,78_18_25,,,,,shp_3_102,0,0
78,1,78_20_00,,,,,shp_3_102,0,0
79,1,79_06_45,,,,,shp_3_42,0,0
79,1,79_08_20,,,,,shp_3_42,0,0
79,1,79_10_05,,,,,shp_3_42,0,0
79,1,79_11_40,,,,,shp_3_42,0,0
79,1,79_13_25,,,,,shp_3_42,0,0
79,1,79_15_00,,,,,shp_3_42,0,0
79,1,79_16_45,,,,,shp_3_42,0,0
79,1,79_18_20,,,,,shp_3_42,0,0
79,1,79_20_05,,,,,shp_3_42,0,0
7,1,7_08_20,,,,,shp_3_168,0,0
7,1,7_09_35,,,,,shp_3_168,0,0
7,1,7_14_55,,,,,shp_3_168,0,0
7,1,7_17_25,,,,,shp_3_168,0,0
7,1,7_18_05,,,,,shp_3_168,0,0
7,1,7_19_55,,,,,shp_3_168,0,0
80,1,80_07_30,,,,,shp_3_17,0,0
80,1,80_09_00,,,,,shp_3_17,0,0
80,1,80_10_35,,,,,shp_3_17,0,0
80,1,80_12_10,,,,,shp_3_17,0,0
80,1,80_14_00,,,,,shp_3_17,0,0
80,1,80_16_00,,,,,shp_3_17,0,0
80,1,80_18_35,,,,,shp_3_17,0,0
80,1,80_20_15,,,,,shp_3_17,0,0
81,1,81_07_30,,,,,shp_3_37,0,0
81,1,81_08_55,,,,,shp_3_37,0,0
81,1,81_10_35,,,,,shp_3_37,0,0
81,1,81_12_10,,,,,shp_3_37,0,0
81,1,81_14_10,,,,,shp_3_37,0,0
81,1,81_16_30,,,,,shp_3_37,0,0
81,1,81_18_15,,,,,shp_3_37,0,0
82,1,82_07_30,,,,,shp_3_40,0,0
82,1,82_09_10,,,,,shp_3_40,0,0
82,1,82_11_10,,,,,shp_3_40,0,0
82,1,82_13_15,,,,,shp_3_40,0,0
82,1,82_15_05,,,,,shp_3_40,0,0
82,1,82_17_20,,,,,shp_3_40,0,0
83,1,83_06_45,,,,,shp_3_147,0,0
83,1,83_08_25,,,,,shp_3_147,0,0
83,1,83_09_55,,,,,shp_3_147,0,0
83,1,83_12_10,,,,,shp_3_147,0,0
83,1,83_14_17,,,,,shp_3_147,0,0
83,1,83_16_10,,,,,shp_3_147,0,0
84,1,84_07_15,,,,,shp_3_44,0,0
84,1,84_07_55,,,,,shp_3_44,0,0
84,1,84_08_20,,,,,shp_3_44,0,0
84,1,84_08_58,,,,,shp_3_44,0,0
84,1,84_09_55,,,,,shp_3_44,0,0
84,1,84_10_20,,,,,shp_3_44,0,0
84,1,84_10_50,,,,,shp_3_44,0,0
84,1,84_11_55,,,,,shp_3_44,0,0
84,1,84_12_20,,,,,shp_3_44,0,0
84,1,84_13_05,,,,,shp_3_44,0,0
84,1,84_14_30,,,,,shp_3_44,0,0
84,1,84_14_35,,,,,shp_3_44,0,0
84,1,84_15_30,,,,,shp_3_44,0,0
84,1,84_16_20,,,,,shp_3_44,0,0
84,1,84_16_40,,,,,shp_3_44,0,0
84,1,84_17_15,,,,,shp_3_44,0,0
84,1,84_18_15,,,,,shp_3_44,0,0
84,1,84_18_20,,,,,shp_3_44,0,0
84,1,84_19_15,,,,,shp_3_44,0,0
85,1,85_06_50,,,,,shp_3_149,0,0
85,1,85_07_00,,,,,shp_3_149,0,0
85,1,85_07_57,,,,,shp_3_149,0,0
85,1,85_09_00,,,,,shp_3_149,0,0
85,1,85_09_25,,,,,shp_3_149,0,0
85,1,85_10_00,,,,,shp_3_149,0,0
85,1,85_11_00,,,,,shp_3_149,0,0
85,1,85_11_20,,,,,shp_3_149,0,0
85,1,85_11_45,,,,,shp_3_149,0,0
85,1,85_13_15,,,,,shp_3_149,0,0
85,1,85_13_35,,,,,shp_3_149,0,0
85,1,85_14_35,,,,,shp_3_149,0,0
85,1,85_15_35,,,,,shp_3_149,0,0
85,1,85_15_45,,,,,shp_3_149,0,0
85,1,85_16_25,,,,,shp_3_149,0,0
85,1,85_17_10,,,,,shp_3_149,0,0
85,1,85_18_05,,,,,shp_3_149,0,0
85,1,85_18_50,,,,,shp_3_149,0,0
85,1,85_20_30,,,,,shp_3_149,0,0
86,1,86_08_50,,,,,shp_3_1,0,0
86,1,86_10_05,,,,,shp_3_1,0,0
86,1,86_11_40,,,,,shp_3_1,0,0
86,1,86_13_05,,,,,shp_3_1,0,0
86,1,86_16_00,,,,,shp_3_1,0,0
86,1,86_17_25,,,,,shp_3_1,0,0
86,1,86_18_35,,,,,shp_3_1,0,0
87,1,87_08_00,,,,,shp_3_77,0,0
87,1,87_09_15,,,,,shp_3_77,0,0
87,1,87_10_50,,,,,shp_3_77,0,0
87,1,87_12_15,,,,,shp_3_77,0,0
87,1,87_15_10,,,,,shp_3_77,0,0
87,1,87_16_35,,,,,shp_3_77,0,0
87,1,87_18_00,,,,,shp_3_77,0,0
88,1,88_08_05,,,,,shp_3_139,0,0
88,1,88_09_05,,,,,shp_3_139,0,0
88,1,88_10_56,,,,,shp_3_139,0,0
88,1,88_12_40,,,,,shp_3_139,0,0
88,1,88_14_25,,,,,shp_3_139,0,0
88,1,88_16_10,,,,,shp_3_139,0,0
88,1,88_17_56,,,,,shp_3_139,0,0
88,1,88_19_41,,,,,shp_3_139,0,0
89,1,89_06_55,,,,,shp_3_99,0,0
89,1,89_07_10,,,,,shp_3_99,0,0
89,1,89_09_05,,,,,shp_3_99,0,0
89,1,89_10_56,,,,,shp_3_99,0,0
89,1,89_12_41,,,,,shp_3_99,0,0
89,1,89_14_26,,,,,shp_3_99,0,0
89,1,89_16_11,,,,,shp_3_99,0,0
89,1,89_17_56,,,,,shp_3_99,0,0
8,1,8_08_15,,,,,shp_3_62,0,0
8,1,8_09_40,,,,,shp_3_62,0,0
8,1,8_10_50,,,,,shp_3_62,0,0
8,1,8_12_15,,,,,shp_3_62,0,0
8,1,8_14_10,,,,,shp_3_62,0,0
8,1,8_16_25,,,,,shp_3_62,0,0
8,1,8_18_00,,,,,shp_3_62,0,0
8,1,8_19_50,,,,,shp_3_62,0,0
90,1,90_07_00,,,,,shp_3_19,0,0
90,1,90_07_45,,,,,shp_3_19,0,0
90,1,90_08_30,,,,,shp_3_19,0,0
90,1,90_09_15,,,,,shp_3_19,0,0
90,1,90_10_00,,,,,shp_3_19,0,0
90,1,90_10_45,,,,,shp_3_19,0,0
90,1,90_11_30,,,,,shp_3_19,0,0
90,1,90_12_15,,,,,shp_3_19,0,0
90,1,90_13_00,,,,,shp_3_19,0,0
90,1,90_13_45,,,,,shp_3_19,0,0
90,1,90_15_35,,,,,shp_3_19,0,0
90,1,90_16_20,,,,,shp_3_19,0,0
90,1,90_17_05,,,,,shp_3_19,0,0
90,1,90_17_50,,,,,shp_3_19,0,0
90,1,90_18_35,,,,,shp_3_19,0,0
90,1,90_19_20,,,,,shp_3_19,0,0
90,1,90_20_05,,,,,shp_3_19,0,0
90,1,90_20_50,,,,,shp_3_19,0,0
91,1,91_07_00,,,,,shp_3_152,0,0
91,1,91_07_45,,,,,shp_3_152,0,0
91,1,91_08_30,,,,,shp_3_152,0,0
91,1,91_09_15,,,,,shp_3_152,0,0
91,1,91_10_00,,,,,shp_3_152,0,0
91,1,91_10_45,,,,,shp_3_152,0,0
91,1,91_11_30,,,,,shp_3_152,0,0
91,1,91_12_15,,,,,shp_3_152,0,0
91,1,91_13_00,,,,,shp_3_152,0,0
91,1,91_13_45,,,,,shp_3_152,0,0
91,1,91_15_35,,,,,shp_3_152,0,0
91,1,91_16_20,,,,,shp_3_152,0,0
91,1,91_17_05,,,,,shp_3_152,0,0
91,1,91_17_50,,,,,shp_3_152,0,0
91,1,91_18_35,,,,,shp_3_152,0,0
91,1,91_19_20,,,,,shp_3_152,0,0
91,1,91_20_05,,,,,shp_3_152,0,0
91,1,91_20_50,,,,,shp_3_152,0,0
92,1,92_07_30,,,,,shp_3_126,0,0
92,1,92_08_25,,,,,shp_3_126,0,0
92,1,92_09_55,,,,,shp_3_126,0,0
92,1,92_11_10,,,,,shp_3_126,0,0
92,1,92_11_50,,,,,shp_3_126,0,0
92,1,92_13_55,,,,,shp_3_126,0,0
92,1,92_14_35,,,,,shp_3_126,0,0
92,1,92_17_00,,,,,shp_3_126,0,0
92,1,92_18_05,,,,,shp_3_126,0,0
92,1,92_20_15,,,,,shp_3_126,0,0
93,1,93_09_45,,,,,shp_3_137,0,0
93,1,93_13_00,,,,,shp_3_137,0,0
93,1,93_15_35,,,,,shp_3_137,0,0
93,1,93_16_30,,,,,shp_3_137,0,0
93,1,93_18_30,,,,,shp_3_137,0,0
94,1,94_06_50,,,,,shp_3_21,0,0
94,1,94_07_45,,,,,shp_3_21,0,0
94,1,94_08_40,,,,,shp_3_21,0,0
94,1,94_09_30,,,,,shp_3_21,0,0
94,1,94_10_10,,,,,shp_3_21,0,0
94,1,94_11_10,,,,,shp_3_21,0,0
94,1,94_12_00,,,,,shp_3_21,0,0
94,1,94_12_50,,,,,shp_3_21,0,0
94,1,94_13_50,,,,,shp_3_21,0,0
94,1,94_14_50,,,,,shp_3_21,0,0
94,1,94_15_50,,,,,shp_3_21,0,0
94,1,94_16_45,,,,,shp_3_21,0,0
94,1,94_17_40,,,,,shp_3_21,0,0
94,1,94_18_35,,,,,shp_3_21,0,0
94,1,94_19_20,,,,,shp_3_21,0,0
94,1,94_20_15,,,,,shp_3_21,0,0
95,1,95_07_15,,,,,shp_3_26,0,0
95,1,95_07_50,,,,,shp_3_26,0,0
95,1,95_08_35,,,,,shp_3_26,0,0
95,1,95_09_22,,,,,shp_3_26,0,0
95,1,95_10_20,,,,,shp_3_26,0,0
95,1,95_11_10,,,,,shp_3_26,0,0
95,1,95_12_05,,,,,shp_3_26,0,0
95,1,95_12_50,,,,,shp_3_26,0,0
95,1,95_13_50,,,,,shp_3_26,0,0
95,1,95_14_50,,,,,shp_3_26,0,0
95,1,95_15_50,,,,,shp_3_26,0,0
95,1,95_16_35,,,,,shp_3_26,0,0
95,1,95_17_40,,,,,shp_3_26,0,0
95,1,95_18_25,,,,,shp_3_26,0,0
95,1,95_19_20,,,,,shp_3_26,0,0
95,1,95_20_15,,,,,shp_3_26,0,0
95,1,95_20_50,,,,,shp_3_26,0,0
96,1,96_06_50,,,,,shp_3_53,0,0
96,1,96_07_00,,,,,shp_3_53,0,0
96,1,96_08_30,,,,,shp_3_53,0,0
96,1,96_09_30,,,,,shp_3_53,0,0
96,1,96_09_45,,,,,shp_3_53,0,0
96,1,96_11_00,,,,,shp_3_53,0,0
96,1,96_12_00,,,,,shp_3_53,0,0
96,1,96_13_10,,,,,shp_3_53,0,0
96,1,96_14_00,,,,,shp_3_53,0,0
